source,destination,distance,time_0,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,time_10,time_11,time_12,time_13,time_14,time_15,time_16,time_17,time_18,time_19,time_20,time_21,time_22,time_23
N_8_1,N_8_0,5.837995846275737,5.95,5.95,5.95,5.95,5.95,5.95,9.11,9.11,10.51,10.51,7.01,7.01,7.01,7.01,7.01,7.01,9.81,11.21,11.21,9.81,6.31,6.31,6.31,6.31
N_8_1,N_9_0,8.145995913173241,4.52,4.52,4.52,4.52,4.52,4.52,5.62,5.62,6.11,6.11,4.89,4.89,4.89,4.89,4.89,4.89,5.87,6.35,6.35,5.87,4.64,4.64,4.64,4.64
N_8_2,N_6_2,5.711057834493438,5.83,5.83,5.83,5.83,5.83,5.83,8.91,8.91,10.28,10.28,6.85,6.85,6.85,6.85,6.85,6.85,9.59,10.97,10.97,9.59,6.17,6.17,6.17,6.17
N_8_2,N_7_1,5.341458754192484,5.45,5.45,5.45,5.45,5.45,5.45,8.33,8.33,9.61,9.61,6.41,6.41,6.41,6.41,6.41,6.41,8.97,10.26,10.26,8.97,5.77,5.77,5.77,5.77
N_8_2,N_8_0,4.583066787437332,4.67,4.67,4.67,4.67,4.67,4.67,7.15,7.15,8.25,8.25,5.5,5.5,5.5,5.5,5.5,5.5,7.7,8.8,8.8,7.7,4.95,4.95,4.95,4.95
N_8_3,N_7_4,6.275794406099408,6.4,6.4,6.4,6.4,6.4,6.4,9.79,9.79,11.3,11.3,7.53,7.53,7.53,7.53,7.53,7.53,10.54,12.05,12.05,10.54,6.78,6.78,6.78,6.78
N_8_3,N_9_3,9.025109527943862,5.01,5.01,5.01,5.01,5.01,5.01,6.23,6.23,6.77,6.77,5.42,5.42,5.42,5.42,5.42,5.42,6.5,7.04,7.04,6.5,5.14,5.14,5.14,5.14
N_8_4,N_8_2,6.528192626371735,6.66,6.66,6.66,6.66,6.66,6.66,10.18,10.18,11.75,11.75,7.83,7.83,7.83,7.83,7.83,7.83,10.97,12.53,12.53,10.97,7.05,7.05,7.05,7.05
N_8_4,N_8_5,1.1464164832867214,1.88,1.88,1.88,1.88,1.88,1.88,3.12,3.12,3.67,3.67,2.29,2.29,2.29,2.29,2.29,2.29,3.39,3.94,3.94,3.39,2.02,2.02,2.02,2.02
N_8_4,N_8_3,4.7590512653674555,4.85,4.85,4.85,4.85,4.85,4.85,7.42,7.42,8.57,8.57,5.71,5.71,5.71,5.71,5.71,5.71,8.0,9.14,9.14,8.0,5.14,5.14,5.14,5.14
N_8_4,N_8_6,6.185318716605712,6.31,6.31,6.31,6.31,6.31,6.31,9.65,9.65,11.13,11.13,7.42,7.42,7.42,7.42,7.42,7.42,10.39,11.88,11.88,10.39,6.68,6.68,6.68,6.68
N_8_5,N_7_6,4.235938755319641,4.32,4.32,4.32,4.32,4.32,4.32,6.61,6.61,7.62,7.62,5.08,5.08,5.08,5.08,5.08,5.08,7.12,8.13,8.13,7.12,4.57,4.57,4.57,4.57
N_8_5,N_6_5,1.7300167768311472,2.84,2.84,2.84,2.84,2.84,2.84,4.71,4.71,5.54,5.54,3.46,3.46,3.46,3.46,3.46,3.46,5.12,5.95,5.95,5.12,3.04,3.04,3.04,3.04
N_8_5,N_8_4,5.217265485353216,5.32,5.32,5.32,5.32,5.32,5.32,8.14,8.14,9.39,9.39,6.26,6.26,6.26,6.26,6.26,6.26,8.77,10.02,10.02,8.77,5.63,5.63,5.63,5.63
N_8_6,N_6_6,6.756212262854621,6.89,6.89,6.89,6.89,6.89,6.89,10.54,10.54,12.16,12.16,8.11,8.11,8.11,8.11,8.11,8.11,11.35,12.97,12.97,11.35,7.3,7.3,7.3,7.3
N_8_6,N_7_7,4.480212369908015,4.57,4.57,4.57,4.57,4.57,4.57,6.99,6.99,8.06,8.06,5.38,5.38,5.38,5.38,5.38,5.38,7.53,8.6,8.6,7.53,4.84,4.84,4.84,4.84
N_8_6,N_8_4,6.185318716605712,6.31,6.31,6.31,6.31,6.31,6.31,9.65,9.65,11.13,11.13,7.42,7.42,7.42,7.42,7.42,7.42,10.39,11.88,11.88,10.39,6.68,6.68,6.68,6.68
N_8_6,N_7_6,14.293887837690415,7.93,7.93,7.93,7.93,7.93,7.93,9.86,9.86,10.72,10.72,8.58,8.58,8.58,8.58,8.58,8.58,10.29,11.15,11.15,10.29,8.15,8.15,8.15,8.15
N_8_7,N_8_6,6.671747156467842,6.81,6.81,6.81,6.81,6.81,6.81,10.41,10.41,12.01,12.01,8.01,8.01,8.01,8.01,8.01,8.01,11.21,12.81,12.81,11.21,7.21,7.21,7.21,7.21
N_8_7,N_6_7,5.715590882238324,5.83,5.83,5.83,5.83,5.83,5.83,8.92,8.92,10.29,10.29,6.86,6.86,6.86,6.86,6.86,6.86,9.6,10.97,10.97,9.6,6.17,6.17,6.17,6.17
N_8_7,N_8_8,4.33859738903975,4.43,4.43,4.43,4.43,4.43,4.43,6.77,6.77,7.81,7.81,5.21,5.21,5.21,5.21,5.21,5.21,7.29,8.33,8.33,7.29,4.69,4.69,4.69,4.69
N_8_7,N_7_7,4.5462568188949515,4.64,4.64,4.64,4.64,4.64,4.64,7.09,7.09,8.18,8.18,5.46,5.46,5.46,5.46,5.46,5.46,7.64,8.73,8.73,7.64,4.91,4.91,4.91,4.91
N_8_8,N_8_7,4.33859738903975,4.43,4.43,4.43,4.43,4.43,4.43,6.77,6.77,7.81,7.81,5.21,5.21,5.21,5.21,5.21,5.21,7.29,8.33,8.33,7.29,4.69,4.69,4.69,4.69
N_8_8,N_8_6,12.961838100597376,7.19,7.19,7.19,7.19,7.19,7.19,8.94,8.94,9.72,9.72,7.78,7.78,7.78,7.78,7.78,7.78,9.33,10.11,10.11,9.33,7.39,7.39,7.39,7.39
N_8_8,N_8_9,5.573973053445278,5.69,5.69,5.69,5.69,5.69,5.69,8.7,8.7,10.03,10.03,6.69,6.69,6.69,6.69,6.69,6.69,9.36,10.7,10.7,9.36,6.02,6.02,6.02,6.02
N_8_8,N_7_9,12.919816105087941,7.17,7.17,7.17,7.17,7.17,7.17,8.91,8.91,9.69,9.69,7.75,7.75,7.75,7.75,7.75,7.75,9.3,10.08,10.08,9.3,7.36,7.36,7.36,7.36
N_8_9,N_6_9,11.13792649988919,6.18,6.18,6.18,6.18,6.18,6.18,7.69,7.69,8.35,8.35,6.68,6.68,6.68,6.68,6.68,6.68,8.02,8.69,8.69,8.02,6.35,6.35,6.35,6.35
N_8_9,N_7_9,10.109935534129058,5.61,5.61,5.61,5.61,5.61,5.61,6.98,6.98,7.58,7.58,6.07,6.07,6.07,6.07,6.07,6.07,7.28,7.89,7.89,7.28,5.76,5.76,5.76,5.76
N_9_0,N_8_1,8.145995913173241,4.52,4.52,4.52,4.52,4.52,4.52,5.62,5.62,6.11,6.11,4.89,4.89,4.89,4.89,4.89,4.89,5.87,6.35,6.35,5.87,4.64,4.64,4.64,4.64
N_9_0,N_8_0,1.1834646902630963,1.94,1.94,1.94,1.94,1.94,1.94,3.22,3.22,3.79,3.79,2.37,2.37,2.37,2.37,2.37,2.37,3.5,4.07,4.07,3.5,2.08,2.08,2.08,2.08
N_9_0,N_9_1,10.070544711582352,5.59,5.59,5.59,5.59,5.59,5.59,6.95,6.95,7.55,7.55,6.04,6.04,6.04,6.04,6.04,6.04,7.25,7.86,7.86,7.25,5.74,5.74,5.74,5.74
N_9_0,N_9_2,5.159083033654684,5.26,5.26,5.26,5.26,5.26,5.26,8.05,8.05,9.29,9.29,6.19,6.19,6.19,6.19,6.19,6.19,8.67,9.91,9.91,8.67,5.57,5.57,5.57,5.57
N_9_1,N_7_1,5.3895674207972535,5.5,5.5,5.5,5.5,5.5,5.5,8.41,8.41,9.7,9.7,6.47,6.47,6.47,6.47,6.47,6.47,9.05,10.35,10.35,9.05,5.82,5.82,5.82,5.82
N_9_1,N_9_0,10.070544711582352,5.59,5.59,5.59,5.59,5.59,5.59,6.95,6.95,7.55,7.55,6.04,6.04,6.04,6.04,6.04,6.04,7.25,7.86,7.86,7.25,5.74,5.74,5.74,5.74
N_9_1,N_8_2,9.265921770180876,5.14,5.14,5.14,5.14,5.14,5.14,6.39,6.39,6.95,6.95,5.56,5.56,5.56,5.56,5.56,5.56,6.67,7.23,7.23,6.67,5.28,5.28,5.28,5.28
N_9_1,N_8_1,6.610623930857752,6.74,6.74,6.74,6.74,6.74,6.74,10.31,10.31,11.9,11.9,7.93,7.93,7.93,7.93,7.93,7.93,11.11,12.69,12.69,11.11,7.14,7.14,7.14,7.14
N_9_2,N_9_0,5.159083033654684,5.26,5.26,5.26,5.26,5.26,5.26,8.05,8.05,9.29,9.29,6.19,6.19,6.19,6.19,6.19,6.19,8.67,9.91,9.91,8.67,5.57,5.57,5.57,5.57
N_9_2,N_8_2,6.13520143773937,6.26,6.26,6.26,6.26,6.26,6.26,9.57,9.57,11.04,11.04,7.36,7.36,7.36,7.36,7.36,7.36,10.31,11.78,11.78,10.31,6.63,6.63,6.63,6.63
N_9_3,N_8_3,9.025109527943862,5.01,5.01,5.01,5.01,5.01,5.01,6.23,6.23,6.77,6.77,5.42,5.42,5.42,5.42,5.42,5.42,6.5,7.04,7.04,6.5,5.14,5.14,5.14,5.14
N_9_3,N_8_2,4.127086930815102,4.21,4.21,4.21,4.21,4.21,4.21,6.44,6.44,7.43,7.43,4.95,4.95,4.95,4.95,4.95,4.95,6.93,7.92,7.92,6.93,4.46,4.46,4.46,4.46
N_9_3,N_9_4,6.8650726128237896,7.0,7.0,7.0,7.0,7.0,7.0,10.71,10.71,12.36,12.36,8.24,8.24,8.24,8.24,8.24,8.24,11.53,13.18,13.18,11.53,7.41,7.41,7.41,7.41
N_9_3,N_9_5,0.7767970692068624,1.27,1.27,1.27,1.27,1.27,1.27,2.11,2.11,2.49,2.49,1.55,1.55,1.55,1.55,1.55,1.55,2.3,2.67,2.67,2.3,1.37,1.37,1.37,1.37
N_9_4,N_7_4,10.475186557436373,5.81,5.81,5.81,5.81,5.81,5.81,7.23,7.23,7.86,7.86,6.29,6.29,6.29,6.29,6.29,6.29,7.54,8.17,8.17,7.54,5.97,5.97,5.97,5.97
N_9_4,N_9_6,13.341817812041835,7.4,7.4,7.4,7.4,7.4,7.4,9.21,9.21,10.01,10.01,8.01,8.01,8.01,8.01,8.01,8.01,9.61,10.41,10.41,9.61,7.6,7.6,7.6,7.6
N_9_4,N_9_2,0.7946973119832086,1.3,1.3,1.3,1.3,1.3,1.3,2.16,2.16,2.54,2.54,1.59,1.59,1.59,1.59,1.59,1.59,2.35,2.73,2.73,2.35,1.4,1.4,1.4,1.4
N_9_4,N_9_5,0.9440760138139612,1.55,1.55,1.55,1.55,1.55,1.55,2.57,2.57,3.02,3.02,1.89,1.89,1.89,1.89,1.89,1.89,2.79,3.25,3.25,2.79,1.66,1.66,1.66,1.66
N_9_5,N_9_3,0.7767970692068624,1.27,1.27,1.27,1.27,1.27,1.27,2.11,2.11,2.49,2.49,1.55,1.55,1.55,1.55,1.55,1.55,2.3,2.67,2.67,2.3,1.37,1.37,1.37,1.37
N_9_5,N_9_4,0.9440760138139612,1.55,1.55,1.55,1.55,1.55,1.55,2.57,2.57,3.02,3.02,1.89,1.89,1.89,1.89,1.89,1.89,2.79,3.25,3.25,2.79,1.66,1.66,1.66,1.66
N_9_6,N_9_4,13.341817812041835,7.4,7.4,7.4,7.4,7.4,7.4,9.21,9.21,10.01,10.01,8.01,8.01,8.01,8.01,8.01,8.01,9.61,10.41,10.41,9.61,7.6,7.6,7.6,7.6
N_9_6,N_8_5,2.1783525752232116,3.57,3.57,3.57,3.57,3.57,3.57,5.93,5.93,6.97,6.97,4.36,4.36,4.36,4.36,4.36,4.36,6.45,7.49,7.49,6.45,3.83,3.83,3.83,3.83
N_9_7,N_9_8,4.876440508621975,4.97,4.97,4.97,4.97,4.97,4.97,7.61,7.61,8.78,8.78,5.85,5.85,5.85,5.85,5.85,5.85,8.19,9.36,9.36,8.19,5.27,5.27,5.27,5.27
N_9_7,N_9_6,0.5380077698219408,0.88,0.88,0.88,0.88,0.88,0.88,1.46,1.46,1.72,1.72,1.08,1.08,1.08,1.08,1.08,1.08,1.59,1.85,1.85,1.59,0.95,0.95,0.95,0.95
N_9_7,N_8_7,14.581581645389225,8.09,8.09,8.09,8.09,8.09,8.09,10.06,10.06,10.94,10.94,8.75,8.75,8.75,8.75,8.75,8.75,10.5,11.37,11.37,10.5,8.31,8.31,8.31,8.31
N_9_8,N_7_8,11.586424140607733,6.43,6.43,6.43,6.43,6.43,6.43,7.99,7.99,8.69,8.69,6.95,6.95,6.95,6.95,6.95,6.95,8.34,9.04,9.04,8.34,6.6,6.6,6.6,6.6
N_9_8,N_9_7,4.876440508621975,4.97,4.97,4.97,4.97,4.97,4.97,7.61,7.61,8.78,8.78,5.85,5.85,5.85,5.85,5.85,5.85,8.19,9.36,9.36,8.19,5.27,5.27,5.27,5.27
N_9_8,N_8_7,10.938778806274101,6.07,6.07,6.07,6.07,6.07,6.07,7.55,7.55,8.2,8.2,6.56,6.56,6.56,6.56,6.56,6.56,7.88,8.53,8.53,7.88,6.24,6.24,6.24,6.24
N_9_9,N_7_9,3.0657414088235777,3.13,3.13,3.13,3.13,3.13,3.13,4.78,4.78,5.52,5.52,3.68,3.68,3.68,3.68,3.68,3.68,5.15,5.89,5.89,5.15,3.31,3.31,3.31,3.31
N_9_9,N_8_9,9.00503788172382,5.0,5.0,5.0,5.0,5.0,5.0,6.21,6.21,6.75,6.75,5.4,5.4,5.4,5.4,5.4,5.4,6.48,7.02,7.02,6.48,5.13,5.13,5.13,5.13
N_9_9,N_9_7,3.962256955226174,4.04,4.04,4.04,4.04,4.04,4.04,6.18,6.18,7.13,7.13,4.75,4.75,4.75,4.75,4.75,4.75,6.66,7.61,7.61,6.66,4.28,4.28,4.28,4.28
