source,destination,distance,time_0,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,time_10,time_11,time_12,time_13,time_14,time_15,time_16,time_17,time_18,time_19,time_20,time_21,time_22,time_23
N_7_9,N_9_9,2.2012852964641247,3.61,3.61,3.61,3.61,3.61,3.61,5.99,5.99,7.04,7.04,4.4,4.4,4.4,4.4,4.4,4.4,6.52,7.57,7.57,6.52,3.87,3.87,3.87,3.87
N_7_9,N_8_9,2.4889140509587495,4.08,4.08,4.08,4.08,4.08,4.08,6.77,6.77,7.96,7.96,4.98,4.98,4.98,4.98,4.98,4.98,7.37,8.56,8.56,7.37,4.38,4.38,4.38,4.38
N_7_9,N_6_9,1.0067029710593236,1.65,1.65,1.65,1.65,1.65,1.65,2.74,2.74,3.22,3.22,2.01,2.01,2.01,2.01,2.01,2.01,2.98,3.46,3.46,2.98,1.77,1.77,1.77,1.77
N_7_9,N_6_8,14.889251486120873,8.26,8.26,8.26,8.26,8.26,8.26,10.27,10.27,11.17,11.17,8.93,8.93,8.93,8.93,8.93,8.93,10.72,11.61,11.61,10.72,8.49,8.49,8.49,8.49
N_8_0,N_9_0,3.2648299517555652,3.33,3.33,3.33,3.33,3.33,3.33,5.09,5.09,5.88,5.88,3.92,3.92,3.92,3.92,3.92,3.92,5.48,6.27,6.27,5.48,3.53,3.53,3.53,3.53
N_8_0,N_7_1,12.5283967139348,6.95,6.95,6.95,6.95,6.95,6.95,8.64,8.64,9.4,9.4,7.52,7.52,7.52,7.52,7.52,7.52,9.02,9.77,9.77,9.02,7.14,7.14,7.14,7.14
N_8_0,N_6_0,4.5436297232970375,4.63,4.63,4.63,4.63,4.63,4.63,7.09,7.09,8.18,8.18,5.45,5.45,5.45,5.45,5.45,5.45,7.63,8.72,8.72,7.63,4.91,4.91,4.91,4.91
N_8_0,N_8_2,2.47471106550491,4.06,4.06,4.06,4.06,4.06,4.06,6.73,6.73,7.92,7.92,4.95,4.95,4.95,4.95,4.95,4.95,7.33,8.51,8.51,7.33,4.36,4.36,4.36,4.36
N_8_1,N_9_1,4.200524576404538,4.28,4.28,4.28,4.28,4.28,4.28,6.55,6.55,7.56,7.56,5.04,5.04,5.04,5.04,5.04,5.04,7.06,8.07,8.07,7.06,4.54,4.54,4.54,4.54
N_8_1,N_9_0,3.535132199418357,3.61,3.61,3.61,3.61,3.61,3.61,5.51,5.51,6.36,6.36,4.24,4.24,4.24,4.24,4.24,4.24,5.94,6.79,6.79,5.94,3.82,3.82,3.82,3.82
N_8_2,N_9_3,5.210485955593188,5.31,5.31,5.31,5.31,5.31,5.31,8.13,8.13,9.38,9.38,6.25,6.25,6.25,6.25,6.25,6.25,8.75,10.0,10.0,8.75,5.63,5.63,5.63,5.63
N_8_2,N_8_1,1.4580909432628606,2.39,2.39,2.39,2.39,2.39,2.39,3.97,3.97,4.67,4.67,2.92,2.92,2.92,2.92,2.92,2.92,4.32,5.02,5.02,4.32,2.57,2.57,2.57,2.57
N_8_2,N_9_2,2.1624513321198067,3.55,3.55,3.55,3.55,3.55,3.55,5.88,5.88,6.92,6.92,4.32,4.32,4.32,4.32,4.32,4.32,6.4,7.44,7.44,6.4,3.81,3.81,3.81,3.81
N_8_2,N_8_3,5.196058049269597,5.3,5.3,5.3,5.3,5.3,5.3,8.11,8.11,9.35,9.35,6.24,6.24,6.24,6.24,6.24,6.24,8.73,9.98,9.98,8.73,5.61,5.61,5.61,5.61
N_8_3,N_6_3,6.398120652518633,6.53,6.53,6.53,6.53,6.53,6.53,9.98,9.98,11.52,11.52,7.68,7.68,7.68,7.68,7.68,7.68,10.75,12.28,12.28,10.75,6.91,6.91,6.91,6.91
N_8_3,N_7_3,12.828412395820335,7.12,7.12,7.12,7.12,7.12,7.12,8.85,8.85,9.62,9.62,7.7,7.7,7.7,7.7,7.7,7.7,9.24,10.01,10.01,9.24,7.31,7.31,7.31,7.31
N_8_3,N_8_2,5.196058049269597,5.3,5.3,5.3,5.3,5.3,5.3,8.11,8.11,9.35,9.35,6.24,6.24,6.24,6.24,6.24,6.24,8.73,9.98,9.98,8.73,5.61,5.61,5.61,5.61
N_8_3,N_8_1,5.196561230284524,5.3,5.3,5.3,5.3,5.3,5.3,8.11,8.11,9.35,9.35,6.24,6.24,6.24,6.24,6.24,6.24,8.73,9.98,9.98,8.73,5.61,5.61,5.61,5.61
N_8_4,N_6_4,14.235925124149299,7.9,7.9,7.9,7.9,7.9,7.9,9.82,9.82,10.68,10.68,8.54,8.54,8.54,8.54,8.54,8.54,10.25,11.1,11.1,10.25,8.11,8.11,8.11,8.11
N_8_4,N_7_4,6.002341279837019,6.12,6.12,6.12,6.12,6.12,6.12,9.36,9.36,10.8,10.8,7.2,7.2,7.2,7.2,7.2,7.2,10.08,11.52,11.52,10.08,6.48,6.48,6.48,6.48
N_8_5,N_7_4,5.30070948896576,5.41,5.41,5.41,5.41,5.41,5.41,8.27,8.27,9.54,9.54,6.36,6.36,6.36,6.36,6.36,6.36,8.91,10.18,10.18,8.91,5.72,5.72,5.72,5.72
N_8_5,N_7_6,3.8661798868355257,3.94,3.94,3.94,3.94,3.94,3.94,6.03,6.03,6.96,6.96,4.64,4.64,4.64,4.64,4.64,4.64,6.5,7.42,7.42,6.5,4.18,4.18,4.18,4.18
N_8_5,N_9_4,13.683402023792427,7.59,7.59,7.59,7.59,7.59,7.59,9.44,9.44,10.26,10.26,8.21,8.21,8.21,8.21,8.21,8.21,9.85,10.67,10.67,9.85,7.8,7.8,7.8,7.8
N_8_6,N_9_5,6.0954616993189195,6.22,6.22,6.22,6.22,6.22,6.22,9.51,9.51,10.97,10.97,7.31,7.31,7.31,7.31,7.31,7.31,10.24,11.7,11.7,10.24,6.58,6.58,6.58,6.58
N_8_6,N_9_7,4.583009457355589,4.67,4.67,4.67,4.67,4.67,4.67,7.15,7.15,8.25,8.25,5.5,5.5,5.5,5.5,5.5,5.5,7.7,8.8,8.8,7.7,4.95,4.95,4.95,4.95
N_8_6,N_9_6,3.281142120955506,3.35,3.35,3.35,3.35,3.35,3.35,5.12,5.12,5.91,5.91,3.94,3.94,3.94,3.94,3.94,3.94,5.51,6.3,6.3,5.51,3.54,3.54,3.54,3.54
N_8_7,N_6_7,9.71734072254236,5.39,5.39,5.39,5.39,5.39,5.39,6.7,6.7,7.29,7.29,5.83,5.83,5.83,5.83,5.83,5.83,7.0,7.58,7.58,7.0,5.54,5.54,5.54,5.54
N_8_7,N_8_6,2.423333060640506,3.97,3.97,3.97,3.97,3.97,3.97,6.59,6.59,7.75,7.75,4.85,4.85,4.85,4.85,4.85,4.85,7.17,8.34,8.34,7.17,4.27,4.27,4.27,4.27
N_8_7,N_8_9,0.5363068130897273,0.88,0.88,0.88,0.88,0.88,0.88,1.46,1.46,1.72,1.72,1.07,1.07,1.07,1.07,1.07,1.07,1.59,1.84,1.84,1.59,0.94,0.94,0.94,0.94
N_8_7,N_7_8,5.17795717692489,5.28,5.28,5.28,5.28,5.28,5.28,8.08,8.08,9.32,9.32,6.21,6.21,6.21,6.21,6.21,6.21,8.7,9.94,9.94,8.7,5.59,5.59,5.59,5.59
N_8_8,N_7_8,1.6832738657259334,2.76,2.76,2.76,2.76,2.76,2.76,4.58,4.58,5.39,5.39,3.37,3.37,3.37,3.37,3.37,3.37,4.98,5.79,5.79,4.98,2.96,2.96,2.96,2.96
N_8_8,N_7_7,11.242346299064202,6.24,6.24,6.24,6.24,6.24,6.24,7.76,7.76,8.43,8.43,6.75,6.75,6.75,6.75,6.75,6.75,8.09,8.77,8.77,8.09,6.41,6.41,6.41,6.41
N_8_8,N_9_9,5.130956309190086,5.23,5.23,5.23,5.23,5.23,5.23,8.0,8.0,9.24,9.24,6.16,6.16,6.16,6.16,6.16,6.16,8.62,9.85,9.85,8.62,5.54,5.54,5.54,5.54
N_8_9,N_8_7,0.5363068130897273,0.88,0.88,0.88,0.88,0.88,0.88,1.46,1.46,1.72,1.72,1.07,1.07,1.07,1.07,1.07,1.07,1.59,1.84,1.84,1.59,0.94,0.94,0.94,0.94
N_8_9,N_6_9,1.5690971073621456,2.57,2.57,2.57,2.57,2.57,2.57,4.27,4.27,5.02,5.02,3.14,3.14,3.14,3.14,3.14,3.14,4.64,5.4,5.4,4.64,2.76,2.76,2.76,2.76
N_8_9,N_9_9,5.113418071008636,5.22,5.22,5.22,5.22,5.22,5.22,7.98,7.98,9.2,9.2,6.14,6.14,6.14,6.14,6.14,6.14,8.59,9.82,9.82,8.59,5.52,5.52,5.52,5.52
N_8_9,N_7_8,10.700020057418094,5.94,5.94,5.94,5.94,5.94,5.94,7.38,7.38,8.03,8.03,6.42,6.42,6.42,6.42,6.42,6.42,7.7,8.35,8.35,7.7,6.1,6.1,6.1,6.1
N_9_0,N_8_1,3.535132199418357,3.61,3.61,3.61,3.61,3.61,3.61,5.51,5.51,6.36,6.36,4.24,4.24,4.24,4.24,4.24,4.24,5.94,6.79,6.79,5.94,3.82,3.82,3.82,3.82
N_9_0,N_7_0,14.41914146779685,8.0,8.0,8.0,8.0,8.0,8.0,9.95,9.95,10.81,10.81,8.65,8.65,8.65,8.65,8.65,8.65,10.38,11.25,11.25,10.38,8.22,8.22,8.22,8.22
N_9_0,N_9_1,10.306938490293785,5.72,5.72,5.72,5.72,5.72,5.72,7.11,7.11,7.73,7.73,6.18,6.18,6.18,6.18,6.18,6.18,7.42,8.04,8.04,7.42,5.87,5.87,5.87,5.87
N_9_1,N_8_1,4.200524576404538,4.28,4.28,4.28,4.28,4.28,4.28,6.55,6.55,7.56,7.56,5.04,5.04,5.04,5.04,5.04,5.04,7.06,8.07,8.07,7.06,4.54,4.54,4.54,4.54
N_9_1,N_9_3,6.087300182456967,6.21,6.21,6.21,6.21,6.21,6.21,9.5,9.5,10.96,10.96,7.3,7.3,7.3,7.3,7.3,7.3,10.23,11.69,11.69,10.23,6.57,6.57,6.57,6.57
N_9_2,N_8_2,2.1624513321198067,3.55,3.55,3.55,3.55,3.55,3.55,5.88,5.88,6.92,6.92,4.32,4.32,4.32,4.32,4.32,4.32,6.4,7.44,7.44,6.4,3.81,3.81,3.81,3.81
N_9_2,N_9_1,6.871511831999507,7.01,7.01,7.01,7.01,7.01,7.01,10.72,10.72,12.37,12.37,8.25,8.25,8.25,8.25,8.25,8.25,11.54,13.19,13.19,11.54,7.42,7.42,7.42,7.42
N_9_2,N_7_2,6.486669900384635,6.62,6.62,6.62,6.62,6.62,6.62,10.12,10.12,11.68,11.68,7.78,7.78,7.78,7.78,7.78,7.78,10.9,12.45,12.45,10.9,7.01,7.01,7.01,7.01
N_9_3,N_8_2,5.210485955593188,5.31,5.31,5.31,5.31,5.31,5.31,8.13,8.13,9.38,9.38,6.25,6.25,6.25,6.25,6.25,6.25,8.75,10.0,10.0,8.75,5.63,5.63,5.63,5.63
N_9_3,N_9_5,6.613524851689887,6.75,6.75,6.75,6.75,6.75,6.75,10.32,10.32,11.9,11.9,7.94,7.94,7.94,7.94,7.94,7.94,11.11,12.7,12.7,11.11,7.14,7.14,7.14,7.14
N_9_3,N_8_3,4.072857807656003,4.15,4.15,4.15,4.15,4.15,4.15,6.35,6.35,7.33,7.33,4.89,4.89,4.89,4.89,4.89,4.89,6.84,7.82,7.82,6.84,4.4,4.4,4.4,4.4
N_9_4,N_8_5,13.683402023792427,7.59,7.59,7.59,7.59,7.59,7.59,9.44,9.44,10.26,10.26,8.21,8.21,8.21,8.21,8.21,8.21,9.85,10.67,10.67,9.85,7.8,7.8,7.8,7.8
N_9_4,N_9_5,9.404198805322121,5.22,5.22,5.22,5.22,5.22,5.22,6.49,6.49,7.05,7.05,5.64,5.64,5.64,5.64,5.64,5.64,6.77,7.34,7.34,6.77,5.36,5.36,5.36,5.36
N_9_4,N_7_4,8.000718411575711,4.44,4.44,4.44,4.44,4.44,4.44,5.52,5.52,6.0,6.0,4.8,4.8,4.8,4.8,4.8,4.8,5.76,6.24,6.24,5.76,4.56,4.56,4.56,4.56
N_9_4,N_9_3,5.604462320806947,5.72,5.72,5.72,5.72,5.72,5.72,8.74,8.74,10.09,10.09,6.73,6.73,6.73,6.73,6.73,6.73,9.42,10.76,10.76,9.42,6.05,6.05,6.05,6.05
N_9_5,N_8_6,6.0954616993189195,6.22,6.22,6.22,6.22,6.22,6.22,9.51,9.51,10.97,10.97,7.31,7.31,7.31,7.31,7.31,7.31,10.24,11.7,11.7,10.24,6.58,6.58,6.58,6.58
N_9_5,N_9_3,6.613524851689887,6.75,6.75,6.75,6.75,6.75,6.75,10.32,10.32,11.9,11.9,7.94,7.94,7.94,7.94,7.94,7.94,11.11,12.7,12.7,11.11,7.14,7.14,7.14,7.14
N_9_6,N_7_6,9.163573130196559,5.09,5.09,5.09,5.09,5.09,5.09,6.32,6.32,6.87,6.87,5.5,5.5,5.5,5.5,5.5,5.5,6.6,7.15,7.15,6.6,5.22,5.22,5.22,5.22
N_9_6,N_8_6,1.3543532823246094,2.22,2.22,2.22,2.22,2.22,2.22,3.68,3.68,4.33,4.33,2.71,2.71,2.71,2.71,2.71,2.71,4.01,4.66,4.66,4.01,2.38,2.38,2.38,2.38
N_9_6,N_9_8,8.698392161342783,4.83,4.83,4.83,4.83,4.83,4.83,6.0,6.0,6.52,6.52,5.22,5.22,5.22,5.22,5.22,5.22,6.26,6.78,6.78,6.26,4.96,4.96,4.96,4.96
N_9_7,N_9_9,6.251826060044799,6.38,6.38,6.38,6.38,6.38,6.38,9.75,9.75,11.25,11.25,7.5,7.5,7.5,7.5,7.5,7.5,10.5,12.0,12.0,10.5,6.75,6.75,6.75,6.75
N_9_7,N_8_6,0.9418276712534717,1.54,1.54,1.54,1.54,1.54,1.54,2.56,2.56,3.01,3.01,1.88,1.88,1.88,1.88,1.88,1.88,2.79,3.24,3.24,2.79,1.66,1.66,1.66,1.66
N_9_8,N_9_6,8.698392161342783,4.83,4.83,4.83,4.83,4.83,4.83,6.0,6.0,6.52,6.52,5.22,5.22,5.22,5.22,5.22,5.22,6.26,6.78,6.78,6.26,4.96,4.96,4.96,4.96
N_9_8,N_7_8,3.112240783184804,3.17,3.17,3.17,3.17,3.17,3.17,4.86,4.86,5.6,5.6,3.73,3.73,3.73,3.73,3.73,3.73,5.23,5.98,5.98,5.23,3.36,3.36,3.36,3.36
N_9_8,N_8_7,5.609134581627227,5.72,5.72,5.72,5.72,5.72,5.72,8.75,8.75,10.1,10.1,6.73,6.73,6.73,6.73,6.73,6.73,9.42,10.77,10.77,9.42,6.06,6.06,6.06,6.06
N_9_8,N_8_9,9.713557429526771,5.39,5.39,5.39,5.39,5.39,5.39,6.7,6.7,7.29,7.29,5.83,5.83,5.83,5.83,5.83,5.83,6.99,7.58,7.58,6.99,5.54,5.54,5.54,5.54
N_9_9,N_7_9,2.2012852964641247,3.61,3.61,3.61,3.61,3.61,3.61,5.99,5.99,7.04,7.04,4.4,4.4,4.4,4.4,4.4,4.4,6.52,7.57,7.57,6.52,3.87,3.87,3.87,3.87
N_9_9,N_8_9,5.113418071008636,5.22,5.22,5.22,5.22,5.22,5.22,7.98,7.98,9.2,9.2,6.14,6.14,6.14,6.14,6.14,6.14,8.59,9.82,9.82,8.59,5.52,5.52,5.52,5.52
