node_id,x,y
N_27_97,27.0,97.0
N_27_98,27.0,98.0
N_27_99,27.0,99.0
N_28_0,28.0,0.0
N_28_1,28.0,1.0
N_28_10,28.0,10.0
N_28_11,28.0,11.0
N_28_12,28.0,12.0
N_28_13,28.0,13.0
N_28_14,28.0,14.0
N_28_15,28.0,15.0
N_28_16,28.0,16.0
N_28_17,28.0,17.0
N_28_18,28.0,18.0
N_28_19,28.0,19.0
N_28_2,28.0,2.0
N_28_20,28.0,20.0
N_28_21,28.0,21.0
N_28_22,28.0,22.0
N_28_23,28.0,23.0
N_28_24,28.0,24.0
N_28_25,28.0,25.0
N_28_26,28.0,26.0
N_28_27,28.0,27.0
N_28_28,28.0,28.0
N_28_29,28.0,29.0
N_28_3,28.0,3.0
N_28_30,28.0,30.0
N_28_31,28.0,31.0
N_28_32,28.0,32.0
N_28_33,28.0,33.0
N_28_34,28.0,34.0
N_28_35,28.0,35.0
N_28_36,28.0,36.0
N_28_37,28.0,37.0
N_28_38,28.0,38.0
N_28_39,28.0,39.0
N_28_4,28.0,4.0
N_28_40,28.0,40.0
N_28_41,28.0,41.0
N_28_42,28.0,42.0
N_28_43,28.0,43.0
N_28_44,28.0,44.0
N_28_45,28.0,45.0
N_28_46,28.0,46.0
N_28_47,28.0,47.0
N_28_48,28.0,48.0
N_28_49,28.0,49.0
N_28_5,28.0,5.0
N_28_50,28.0,50.0
N_28_51,28.0,51.0
N_28_52,28.0,52.0
N_28_53,28.0,53.0
N_28_54,28.0,54.0
N_28_55,28.0,55.0
N_28_56,28.0,56.0
N_28_57,28.0,57.0
N_28_58,28.0,58.0
N_28_59,28.0,59.0
N_28_6,28.0,6.0
N_28_60,28.0,60.0
N_28_61,28.0,61.0
N_28_62,28.0,62.0
N_28_63,28.0,63.0
N_28_64,28.0,64.0
N_28_65,28.0,65.0
N_28_66,28.0,66.0
N_28_67,28.0,67.0
N_28_68,28.0,68.0
N_28_69,28.0,69.0
N_28_7,28.0,7.0
N_28_70,28.0,70.0
N_28_71,28.0,71.0
N_28_72,28.0,72.0
N_28_73,28.0,73.0
N_28_74,28.0,74.0
N_28_75,28.0,75.0
N_28_76,28.0,76.0
N_28_77,28.0,77.0
N_28_78,28.0,78.0
N_28_79,28.0,79.0
N_28_8,28.0,8.0
N_28_80,28.0,80.0
N_28_81,28.0,81.0
N_28_82,28.0,82.0
N_28_83,28.0,83.0
N_28_84,28.0,84.0
N_28_85,28.0,85.0
N_28_86,28.0,86.0
N_28_87,28.0,87.0
N_28_88,28.0,88.0
N_28_89,28.0,89.0
N_28_9,28.0,9.0
N_28_90,28.0,90.0
N_28_91,28.0,91.0
N_28_92,28.0,92.0
N_28_93,28.0,93.0
N_28_94,28.0,94.0
N_28_95,28.0,95.0
N_28_96,28.0,96.0
N_28_97,28.0,97.0
N_28_98,28.0,98.0
N_28_99,28.0,99.0
N_29_0,29.0,0.0
N_29_1,29.0,1.0
N_29_10,29.0,10.0
N_29_11,29.0,11.0
N_29_12,29.0,12.0
N_29_13,29.0,13.0
N_29_14,29.0,14.0
N_29_15,29.0,15.0
N_29_16,29.0,16.0
N_29_17,29.0,17.0
N_29_18,29.0,18.0
N_29_19,29.0,19.0
N_29_2,29.0,2.0
N_29_20,29.0,20.0
N_29_21,29.0,21.0
N_29_22,29.0,22.0
N_29_23,29.0,23.0
N_29_24,29.0,24.0
N_29_25,29.0,25.0
N_29_26,29.0,26.0
N_29_27,29.0,27.0
N_29_28,29.0,28.0
N_29_29,29.0,29.0
N_29_3,29.0,3.0
N_29_30,29.0,30.0
N_29_31,29.0,31.0
N_29_32,29.0,32.0
N_29_33,29.0,33.0
N_29_34,29.0,34.0
N_29_35,29.0,35.0
N_29_36,29.0,36.0
N_29_37,29.0,37.0
N_29_38,29.0,38.0
N_29_39,29.0,39.0
N_29_4,29.0,4.0
N_29_40,29.0,40.0
N_29_41,29.0,41.0
N_29_42,29.0,42.0
N_29_43,29.0,43.0
N_29_44,29.0,44.0
N_29_45,29.0,45.0
N_29_46,29.0,46.0
N_29_47,29.0,47.0
N_29_48,29.0,48.0
N_29_49,29.0,49.0
N_29_5,29.0,5.0
N_29_50,29.0,50.0
N_29_51,29.0,51.0
N_29_52,29.0,52.0
N_29_53,29.0,53.0
N_29_54,29.0,54.0
N_29_55,29.0,55.0
N_29_56,29.0,56.0
N_29_57,29.0,57.0
N_29_58,29.0,58.0
N_29_59,29.0,59.0
N_29_6,29.0,6.0
N_29_60,29.0,60.0
N_29_61,29.0,61.0
N_29_62,29.0,62.0
N_29_63,29.0,63.0
N_29_64,29.0,64.0
N_29_65,29.0,65.0
N_29_66,29.0,66.0
N_29_67,29.0,67.0
N_29_68,29.0,68.0
N_29_69,29.0,69.0
N_29_7,29.0,7.0
N_29_70,29.0,70.0
N_29_71,29.0,71.0
N_29_72,29.0,72.0
N_29_73,29.0,73.0
N_29_74,29.0,74.0
N_29_75,29.0,75.0
N_29_76,29.0,76.0
N_29_77,29.0,77.0
N_29_78,29.0,78.0
N_29_79,29.0,79.0
N_29_8,29.0,8.0
N_29_80,29.0,80.0
N_29_81,29.0,81.0
N_29_82,29.0,82.0
N_29_83,29.0,83.0
N_29_84,29.0,84.0
N_29_85,29.0,85.0
N_29_86,29.0,86.0
N_29_87,29.0,87.0
N_29_88,29.0,88.0
N_29_89,29.0,89.0
N_29_9,29.0,9.0
N_29_90,29.0,90.0
N_29_91,29.0,91.0
N_29_92,29.0,92.0
N_29_93,29.0,93.0
N_29_94,29.0,94.0
N_29_95,29.0,95.0
N_29_96,29.0,96.0
N_29_97,29.0,97.0
N_29_98,29.0,98.0
N_29_99,29.0,99.0
N_2_0,2.0,0.0
N_2_1,2.0,1.0
N_2_10,2.0,10.0
N_2_11,2.0,11.0
N_2_12,2.0,12.0
N_2_13,2.0,13.0
N_2_14,2.0,14.0
N_2_15,2.0,15.0
N_2_16,2.0,16.0
N_2_17,2.0,17.0
N_2_18,2.0,18.0
N_2_19,2.0,19.0
N_2_2,2.0,2.0
N_2_20,2.0,20.0
N_2_21,2.0,21.0
N_2_22,2.0,22.0
N_2_23,2.0,23.0
N_2_24,2.0,24.0
N_2_25,2.0,25.0
N_2_26,2.0,26.0
N_2_27,2.0,27.0
N_2_28,2.0,28.0
N_2_29,2.0,29.0
N_2_3,2.0,3.0
N_2_30,2.0,30.0
N_2_31,2.0,31.0
N_2_32,2.0,32.0
N_2_33,2.0,33.0
N_2_34,2.0,34.0
N_2_35,2.0,35.0
N_2_36,2.0,36.0
N_2_37,2.0,37.0
N_2_38,2.0,38.0
N_2_39,2.0,39.0
N_2_4,2.0,4.0
N_2_40,2.0,40.0
N_2_41,2.0,41.0
N_2_42,2.0,42.0
N_2_43,2.0,43.0
N_2_44,2.0,44.0
N_2_45,2.0,45.0
N_2_46,2.0,46.0
N_2_47,2.0,47.0
N_2_48,2.0,48.0
N_2_49,2.0,49.0
N_2_5,2.0,5.0
N_2_50,2.0,50.0
N_2_51,2.0,51.0
N_2_52,2.0,52.0
N_2_53,2.0,53.0
N_2_54,2.0,54.0
N_2_55,2.0,55.0
N_2_56,2.0,56.0
N_2_57,2.0,57.0
N_2_58,2.0,58.0
N_2_59,2.0,59.0
N_2_6,2.0,6.0
N_2_60,2.0,60.0
N_2_61,2.0,61.0
N_2_62,2.0,62.0
N_2_63,2.0,63.0
N_2_64,2.0,64.0
N_2_65,2.0,65.0
N_2_66,2.0,66.0
N_2_67,2.0,67.0
N_2_68,2.0,68.0
N_2_69,2.0,69.0
N_2_7,2.0,7.0
N_2_70,2.0,70.0
N_2_71,2.0,71.0
N_2_72,2.0,72.0
N_2_73,2.0,73.0
N_2_74,2.0,74.0
N_2_75,2.0,75.0
N_2_76,2.0,76.0
N_2_77,2.0,77.0
N_2_78,2.0,78.0
N_2_79,2.0,79.0
N_2_8,2.0,8.0
N_2_80,2.0,80.0
N_2_81,2.0,81.0
N_2_82,2.0,82.0
N_2_83,2.0,83.0
N_2_84,2.0,84.0
N_2_85,2.0,85.0
N_2_86,2.0,86.0
N_2_87,2.0,87.0
N_2_88,2.0,88.0
N_2_89,2.0,89.0
N_2_9,2.0,9.0
N_2_90,2.0,90.0
N_2_91,2.0,91.0
N_2_92,2.0,92.0
N_2_93,2.0,93.0
N_2_94,2.0,94.0
N_2_95,2.0,95.0
N_2_96,2.0,96.0
N_2_97,2.0,97.0
N_2_98,2.0,98.0
N_2_99,2.0,99.0
N_30_0,30.0,0.0
N_30_1,30.0,1.0
N_30_10,30.0,10.0
N_30_11,30.0,11.0
N_30_12,30.0,12.0
N_30_13,30.0,13.0
N_30_14,30.0,14.0
N_30_15,30.0,15.0
N_30_16,30.0,16.0
N_30_17,30.0,17.0
N_30_18,30.0,18.0
N_30_19,30.0,19.0
N_30_2,30.0,2.0
N_30_20,30.0,20.0
N_30_21,30.0,21.0
N_30_22,30.0,22.0
N_30_23,30.0,23.0
N_30_24,30.0,24.0
N_30_25,30.0,25.0
N_30_26,30.0,26.0
N_30_27,30.0,27.0
N_30_28,30.0,28.0
N_30_29,30.0,29.0
N_30_3,30.0,3.0
N_30_30,30.0,30.0
N_30_31,30.0,31.0
N_30_32,30.0,32.0
N_30_33,30.0,33.0
N_30_34,30.0,34.0
N_30_35,30.0,35.0
N_30_36,30.0,36.0
N_30_37,30.0,37.0
N_30_38,30.0,38.0
N_30_39,30.0,39.0
N_30_4,30.0,4.0
N_30_40,30.0,40.0
N_30_41,30.0,41.0
N_30_42,30.0,42.0
N_30_43,30.0,43.0
N_30_44,30.0,44.0
N_30_45,30.0,45.0
N_30_46,30.0,46.0
N_30_47,30.0,47.0
N_30_48,30.0,48.0
N_30_49,30.0,49.0
N_30_5,30.0,5.0
N_30_50,30.0,50.0
N_30_51,30.0,51.0
N_30_52,30.0,52.0
N_30_53,30.0,53.0
N_30_54,30.0,54.0
N_30_55,30.0,55.0
N_30_56,30.0,56.0
N_30_57,30.0,57.0
N_30_58,30.0,58.0
N_30_59,30.0,59.0
N_30_6,30.0,6.0
N_30_60,30.0,60.0
N_30_61,30.0,61.0
N_30_62,30.0,62.0
N_30_63,30.0,63.0
N_30_64,30.0,64.0
N_30_65,30.0,65.0
N_30_66,30.0,66.0
N_30_67,30.0,67.0
N_30_68,30.0,68.0
N_30_69,30.0,69.0
N_30_7,30.0,7.0
N_30_70,30.0,70.0
N_30_71,30.0,71.0
N_30_72,30.0,72.0
N_30_73,30.0,73.0
N_30_74,30.0,74.0
N_30_75,30.0,75.0
N_30_76,30.0,76.0
N_30_77,30.0,77.0
N_30_78,30.0,78.0
N_30_79,30.0,79.0
N_30_8,30.0,8.0
N_30_80,30.0,80.0
N_30_81,30.0,81.0
N_30_82,30.0,82.0
N_30_83,30.0,83.0
N_30_84,30.0,84.0
N_30_85,30.0,85.0
N_30_86,30.0,86.0
N_30_87,30.0,87.0
N_30_88,30.0,88.0
N_30_89,30.0,89.0
N_30_9,30.0,9.0
N_30_90,30.0,90.0
N_30_91,30.0,91.0
N_30_92,30.0,92.0
N_30_93,30.0,93.0
N_30_94,30.0,94.0
N_30_95,30.0,95.0
N_30_96,30.0,96.0
N_30_97,30.0,97.0
N_30_98,30.0,98.0
N_30_99,30.0,99.0
N_31_0,31.0,0.0
N_31_1,31.0,1.0
N_31_10,31.0,10.0
N_31_11,31.0,11.0
N_31_12,31.0,12.0
N_31_13,31.0,13.0
N_31_14,31.0,14.0
N_31_15,31.0,15.0
N_31_16,31.0,16.0
N_31_17,31.0,17.0
N_31_18,31.0,18.0
N_31_19,31.0,19.0
N_31_2,31.0,2.0
N_31_20,31.0,20.0
N_31_21,31.0,21.0
N_31_22,31.0,22.0
N_31_23,31.0,23.0
N_31_24,31.0,24.0
N_31_25,31.0,25.0
N_31_26,31.0,26.0
N_31_27,31.0,27.0
N_31_28,31.0,28.0
N_31_29,31.0,29.0
N_31_3,31.0,3.0
N_31_30,31.0,30.0
N_31_31,31.0,31.0
N_31_32,31.0,32.0
N_31_33,31.0,33.0
N_31_34,31.0,34.0
N_31_35,31.0,35.0
N_31_36,31.0,36.0
N_31_37,31.0,37.0
N_31_38,31.0,38.0
N_31_39,31.0,39.0
N_31_4,31.0,4.0
N_31_40,31.0,40.0
N_31_41,31.0,41.0
N_31_42,31.0,42.0
N_31_43,31.0,43.0
N_31_44,31.0,44.0
N_31_45,31.0,45.0
N_31_46,31.0,46.0
N_31_47,31.0,47.0
N_31_48,31.0,48.0
N_31_49,31.0,49.0
N_31_5,31.0,5.0
N_31_50,31.0,50.0
N_31_51,31.0,51.0
N_31_52,31.0,52.0
N_31_53,31.0,53.0
N_31_54,31.0,54.0
N_31_55,31.0,55.0
N_31_56,31.0,56.0
N_31_57,31.0,57.0
N_31_58,31.0,58.0
N_31_59,31.0,59.0
N_31_6,31.0,6.0
N_31_60,31.0,60.0
N_31_61,31.0,61.0
N_31_62,31.0,62.0
N_31_63,31.0,63.0
N_31_64,31.0,64.0
N_31_65,31.0,65.0
N_31_66,31.0,66.0
N_31_67,31.0,67.0
N_31_68,31.0,68.0
N_31_69,31.0,69.0
N_31_7,31.0,7.0
N_31_70,31.0,70.0
N_31_71,31.0,71.0
N_31_72,31.0,72.0
N_31_73,31.0,73.0
N_31_74,31.0,74.0
N_31_75,31.0,75.0
N_31_76,31.0,76.0
N_31_77,31.0,77.0
N_31_78,31.0,78.0
N_31_79,31.0,79.0
N_31_8,31.0,8.0
N_31_80,31.0,80.0
N_31_81,31.0,81.0
N_31_82,31.0,82.0
N_31_83,31.0,83.0
N_31_84,31.0,84.0
N_31_85,31.0,85.0
N_31_86,31.0,86.0
N_31_87,31.0,87.0
N_31_88,31.0,88.0
N_31_89,31.0,89.0
N_31_9,31.0,9.0
N_31_90,31.0,90.0
N_31_91,31.0,91.0
N_31_92,31.0,92.0
N_31_93,31.0,93.0
N_31_94,31.0,94.0
N_31_95,31.0,95.0
N_31_96,31.0,96.0
N_31_97,31.0,97.0
N_31_98,31.0,98.0
N_31_99,31.0,99.0
N_32_0,32.0,0.0
N_32_1,32.0,1.0
N_32_10,32.0,10.0
N_32_11,32.0,11.0
N_32_12,32.0,12.0
N_32_13,32.0,13.0
N_32_14,32.0,14.0
N_32_15,32.0,15.0
N_32_16,32.0,16.0
N_32_17,32.0,17.0
N_32_18,32.0,18.0
N_32_19,32.0,19.0
N_32_2,32.0,2.0
N_32_20,32.0,20.0
N_32_21,32.0,21.0
N_32_22,32.0,22.0
N_32_23,32.0,23.0
N_32_24,32.0,24.0
N_32_25,32.0,25.0
N_32_26,32.0,26.0
N_32_27,32.0,27.0
N_32_28,32.0,28.0
N_32_29,32.0,29.0
N_32_3,32.0,3.0
N_32_30,32.0,30.0
N_32_31,32.0,31.0
N_32_32,32.0,32.0
N_32_33,32.0,33.0
N_32_34,32.0,34.0
N_32_35,32.0,35.0
N_32_36,32.0,36.0
N_32_37,32.0,37.0
N_32_38,32.0,38.0
N_32_39,32.0,39.0
N_32_4,32.0,4.0
N_32_40,32.0,40.0
N_32_41,32.0,41.0
N_32_42,32.0,42.0
N_32_43,32.0,43.0
N_32_44,32.0,44.0
N_32_45,32.0,45.0
N_32_46,32.0,46.0
N_32_47,32.0,47.0
N_32_48,32.0,48.0
N_32_49,32.0,49.0
N_32_5,32.0,5.0
N_32_50,32.0,50.0
N_32_51,32.0,51.0
N_32_52,32.0,52.0
N_32_53,32.0,53.0
N_32_54,32.0,54.0
N_32_55,32.0,55.0
N_32_56,32.0,56.0
N_32_57,32.0,57.0
N_32_58,32.0,58.0
N_32_59,32.0,59.0
N_32_6,32.0,6.0
N_32_60,32.0,60.0
N_32_61,32.0,61.0
N_32_62,32.0,62.0
N_32_63,32.0,63.0
N_32_64,32.0,64.0
N_32_65,32.0,65.0
N_32_66,32.0,66.0
N_32_67,32.0,67.0
N_32_68,32.0,68.0
N_32_69,32.0,69.0
N_32_7,32.0,7.0
N_32_70,32.0,70.0
N_32_71,32.0,71.0
N_32_72,32.0,72.0
N_32_73,32.0,73.0
N_32_74,32.0,74.0
N_32_75,32.0,75.0
N_32_76,32.0,76.0
N_32_77,32.0,77.0
N_32_78,32.0,78.0
N_32_79,32.0,79.0
N_32_8,32.0,8.0
N_32_80,32.0,80.0
N_32_81,32.0,81.0
N_32_82,32.0,82.0
N_32_83,32.0,83.0
N_32_84,32.0,84.0
N_32_85,32.0,85.0
N_32_86,32.0,86.0
N_32_87,32.0,87.0
N_32_88,32.0,88.0
N_32_89,32.0,89.0
N_32_9,32.0,9.0
N_32_90,32.0,90.0
N_32_91,32.0,91.0
N_32_92,32.0,92.0
N_32_93,32.0,93.0
N_32_94,32.0,94.0
N_32_95,32.0,95.0
N_32_96,32.0,96.0
N_32_97,32.0,97.0
N_32_98,32.0,98.0
N_32_99,32.0,99.0
N_33_0,33.0,0.0
N_33_1,33.0,1.0
N_33_10,33.0,10.0
N_33_11,33.0,11.0
N_33_12,33.0,12.0
N_33_13,33.0,13.0
N_33_14,33.0,14.0
N_33_15,33.0,15.0
N_33_16,33.0,16.0
N_33_17,33.0,17.0
N_33_18,33.0,18.0
N_33_19,33.0,19.0
N_33_2,33.0,2.0
N_33_20,33.0,20.0
N_33_21,33.0,21.0
N_33_22,33.0,22.0
N_33_23,33.0,23.0
N_33_24,33.0,24.0
N_33_25,33.0,25.0
N_33_26,33.0,26.0
N_33_27,33.0,27.0
N_33_28,33.0,28.0
N_33_29,33.0,29.0
N_33_3,33.0,3.0
N_33_30,33.0,30.0
N_33_31,33.0,31.0
N_33_32,33.0,32.0
N_33_33,33.0,33.0
N_33_34,33.0,34.0
N_33_35,33.0,35.0
N_33_36,33.0,36.0
N_33_37,33.0,37.0
N_33_38,33.0,38.0
N_33_39,33.0,39.0
N_33_4,33.0,4.0
N_33_40,33.0,40.0
N_33_41,33.0,41.0
N_33_42,33.0,42.0
N_33_43,33.0,43.0
N_33_44,33.0,44.0
N_33_45,33.0,45.0
N_33_46,33.0,46.0
N_33_47,33.0,47.0
N_33_48,33.0,48.0
N_33_49,33.0,49.0
N_33_5,33.0,5.0
N_33_50,33.0,50.0
N_33_51,33.0,51.0
N_33_52,33.0,52.0
N_33_53,33.0,53.0
N_33_54,33.0,54.0
N_33_55,33.0,55.0
N_33_56,33.0,56.0
N_33_57,33.0,57.0
N_33_58,33.0,58.0
N_33_59,33.0,59.0
N_33_6,33.0,6.0
N_33_60,33.0,60.0
N_33_61,33.0,61.0
N_33_62,33.0,62.0
N_33_63,33.0,63.0
N_33_64,33.0,64.0
N_33_65,33.0,65.0
N_33_66,33.0,66.0
N_33_67,33.0,67.0
N_33_68,33.0,68.0
N_33_69,33.0,69.0
N_33_7,33.0,7.0
N_33_70,33.0,70.0
N_33_71,33.0,71.0
N_33_72,33.0,72.0
N_33_73,33.0,73.0
N_33_74,33.0,74.0
N_33_75,33.0,75.0
N_33_76,33.0,76.0
N_33_77,33.0,77.0
N_33_78,33.0,78.0
N_33_79,33.0,79.0
N_33_8,33.0,8.0
N_33_80,33.0,80.0
N_33_81,33.0,81.0
N_33_82,33.0,82.0
N_33_83,33.0,83.0
N_33_84,33.0,84.0
N_33_85,33.0,85.0
N_33_86,33.0,86.0
N_33_87,33.0,87.0
N_33_88,33.0,88.0
N_33_89,33.0,89.0
N_33_9,33.0,9.0
N_33_90,33.0,90.0
N_33_91,33.0,91.0
N_33_92,33.0,92.0
N_33_93,33.0,93.0
N_33_94,33.0,94.0
N_33_95,33.0,95.0
N_33_96,33.0,96.0
N_33_97,33.0,97.0
N_33_98,33.0,98.0
N_33_99,33.0,99.0
N_34_0,34.0,0.0
N_34_1,34.0,1.0
N_34_10,34.0,10.0
N_34_11,34.0,11.0
N_34_12,34.0,12.0
N_34_13,34.0,13.0
N_34_14,34.0,14.0
N_34_15,34.0,15.0
N_34_16,34.0,16.0
N_34_17,34.0,17.0
N_34_18,34.0,18.0
N_34_19,34.0,19.0
N_34_2,34.0,2.0
N_34_20,34.0,20.0
N_34_21,34.0,21.0
N_34_22,34.0,22.0
N_34_23,34.0,23.0
N_34_24,34.0,24.0
N_34_25,34.0,25.0
N_34_26,34.0,26.0
N_34_27,34.0,27.0
N_34_28,34.0,28.0
N_34_29,34.0,29.0
N_34_3,34.0,3.0
N_34_30,34.0,30.0
N_34_31,34.0,31.0
N_34_32,34.0,32.0
N_34_33,34.0,33.0
N_34_34,34.0,34.0
N_34_35,34.0,35.0
N_34_36,34.0,36.0
N_34_37,34.0,37.0
N_34_38,34.0,38.0
N_34_39,34.0,39.0
N_34_4,34.0,4.0
N_34_40,34.0,40.0
N_34_41,34.0,41.0
N_34_42,34.0,42.0
N_34_43,34.0,43.0
N_34_44,34.0,44.0
N_34_45,34.0,45.0
N_34_46,34.0,46.0
N_34_47,34.0,47.0
N_34_48,34.0,48.0
N_34_49,34.0,49.0
N_34_5,34.0,5.0
N_34_50,34.0,50.0
N_34_51,34.0,51.0
N_34_52,34.0,52.0
N_34_53,34.0,53.0
N_34_54,34.0,54.0
N_34_55,34.0,55.0
N_34_56,34.0,56.0
N_34_57,34.0,57.0
N_34_58,34.0,58.0
N_34_59,34.0,59.0
N_34_6,34.0,6.0
N_34_60,34.0,60.0
N_34_61,34.0,61.0
N_34_62,34.0,62.0
N_34_63,34.0,63.0
N_34_64,34.0,64.0
N_34_65,34.0,65.0
N_34_66,34.0,66.0
N_34_67,34.0,67.0
N_34_68,34.0,68.0
N_34_69,34.0,69.0
N_34_7,34.0,7.0
N_34_70,34.0,70.0
N_34_71,34.0,71.0
N_34_72,34.0,72.0
N_34_73,34.0,73.0
N_34_74,34.0,74.0
N_34_75,34.0,75.0
N_34_76,34.0,76.0
N_34_77,34.0,77.0
N_34_78,34.0,78.0
N_34_79,34.0,79.0
N_34_8,34.0,8.0
N_34_80,34.0,80.0
N_34_81,34.0,81.0
N_34_82,34.0,82.0
N_34_83,34.0,83.0
N_34_84,34.0,84.0
N_34_85,34.0,85.0
N_34_86,34.0,86.0
N_34_87,34.0,87.0
N_34_88,34.0,88.0
N_34_89,34.0,89.0
N_34_9,34.0,9.0
N_34_90,34.0,90.0
N_34_91,34.0,91.0
N_34_92,34.0,92.0
N_34_93,34.0,93.0
N_34_94,34.0,94.0
N_34_95,34.0,95.0
N_34_96,34.0,96.0
N_34_97,34.0,97.0
N_34_98,34.0,98.0
N_34_99,34.0,99.0
N_35_0,35.0,0.0
N_35_1,35.0,1.0
N_35_10,35.0,10.0
N_35_11,35.0,11.0
N_35_12,35.0,12.0
N_35_13,35.0,13.0
N_35_14,35.0,14.0
N_35_15,35.0,15.0
N_35_16,35.0,16.0
N_35_17,35.0,17.0
N_35_18,35.0,18.0
N_35_19,35.0,19.0
N_35_2,35.0,2.0
N_35_20,35.0,20.0
N_35_21,35.0,21.0
N_35_22,35.0,22.0
N_35_23,35.0,23.0
N_35_24,35.0,24.0
N_35_25,35.0,25.0
N_35_26,35.0,26.0
N_35_27,35.0,27.0
N_35_28,35.0,28.0
N_35_29,35.0,29.0
N_35_3,35.0,3.0
N_35_30,35.0,30.0
N_35_31,35.0,31.0
N_35_32,35.0,32.0
N_35_33,35.0,33.0
N_35_34,35.0,34.0
N_35_35,35.0,35.0
N_35_36,35.0,36.0
N_35_37,35.0,37.0
N_35_38,35.0,38.0
N_35_39,35.0,39.0
N_35_4,35.0,4.0
N_35_40,35.0,40.0
N_35_41,35.0,41.0
N_35_42,35.0,42.0
N_35_43,35.0,43.0
N_35_44,35.0,44.0
N_35_45,35.0,45.0
N_35_46,35.0,46.0
N_35_47,35.0,47.0
N_35_48,35.0,48.0
N_35_49,35.0,49.0
N_35_5,35.0,5.0
N_35_50,35.0,50.0
N_35_51,35.0,51.0
N_35_52,35.0,52.0
N_35_53,35.0,53.0
N_35_54,35.0,54.0
N_35_55,35.0,55.0
N_35_56,35.0,56.0
N_35_57,35.0,57.0
N_35_58,35.0,58.0
N_35_59,35.0,59.0
N_35_6,35.0,6.0
N_35_60,35.0,60.0
N_35_61,35.0,61.0
N_35_62,35.0,62.0
N_35_63,35.0,63.0
N_35_64,35.0,64.0
N_35_65,35.0,65.0
N_35_66,35.0,66.0
N_35_67,35.0,67.0
N_35_68,35.0,68.0
N_35_69,35.0,69.0
N_35_7,35.0,7.0
N_35_70,35.0,70.0
N_35_71,35.0,71.0
N_35_72,35.0,72.0
N_35_73,35.0,73.0
N_35_74,35.0,74.0
N_35_75,35.0,75.0
N_35_76,35.0,76.0
N_35_77,35.0,77.0
N_35_78,35.0,78.0
N_35_79,35.0,79.0
N_35_8,35.0,8.0
N_35_80,35.0,80.0
N_35_81,35.0,81.0
N_35_82,35.0,82.0
N_35_83,35.0,83.0
N_35_84,35.0,84.0
N_35_85,35.0,85.0
N_35_86,35.0,86.0
N_35_87,35.0,87.0
N_35_88,35.0,88.0
N_35_89,35.0,89.0
N_35_9,35.0,9.0
N_35_90,35.0,90.0
N_35_91,35.0,91.0
N_35_92,35.0,92.0
N_35_93,35.0,93.0
N_35_94,35.0,94.0
N_35_95,35.0,95.0
N_35_96,35.0,96.0
N_35_97,35.0,97.0
N_35_98,35.0,98.0
N_35_99,35.0,99.0
N_36_0,36.0,0.0
N_36_1,36.0,1.0
N_36_10,36.0,10.0
N_36_11,36.0,11.0
N_36_12,36.0,12.0
N_36_13,36.0,13.0
N_36_14,36.0,14.0
N_36_15,36.0,15.0
N_36_16,36.0,16.0
N_36_17,36.0,17.0
N_36_18,36.0,18.0
N_36_19,36.0,19.0
N_36_2,36.0,2.0
N_36_20,36.0,20.0
N_36_21,36.0,21.0
N_36_22,36.0,22.0
N_36_23,36.0,23.0
N_36_24,36.0,24.0
N_36_25,36.0,25.0
N_36_26,36.0,26.0
N_36_27,36.0,27.0
N_36_28,36.0,28.0
N_36_29,36.0,29.0
N_36_3,36.0,3.0
N_36_30,36.0,30.0
N_36_31,36.0,31.0
N_36_32,36.0,32.0
N_36_33,36.0,33.0
N_36_34,36.0,34.0
N_36_35,36.0,35.0
N_36_36,36.0,36.0
N_36_37,36.0,37.0
N_36_38,36.0,38.0
N_36_39,36.0,39.0
N_36_4,36.0,4.0
N_36_40,36.0,40.0
N_36_41,36.0,41.0
N_36_42,36.0,42.0
N_36_43,36.0,43.0
N_36_44,36.0,44.0
N_36_45,36.0,45.0
N_36_46,36.0,46.0
N_36_47,36.0,47.0
N_36_48,36.0,48.0
N_36_49,36.0,49.0
N_36_5,36.0,5.0
N_36_50,36.0,50.0
N_36_51,36.0,51.0
N_36_52,36.0,52.0
N_36_53,36.0,53.0
N_36_54,36.0,54.0
N_36_55,36.0,55.0
N_36_56,36.0,56.0
N_36_57,36.0,57.0
N_36_58,36.0,58.0
N_36_59,36.0,59.0
N_36_6,36.0,6.0
N_36_60,36.0,60.0
N_36_61,36.0,61.0
N_36_62,36.0,62.0
N_36_63,36.0,63.0
N_36_64,36.0,64.0
N_36_65,36.0,65.0
N_36_66,36.0,66.0
N_36_67,36.0,67.0
N_36_68,36.0,68.0
N_36_69,36.0,69.0
N_36_7,36.0,7.0
N_36_70,36.0,70.0
N_36_71,36.0,71.0
N_36_72,36.0,72.0
N_36_73,36.0,73.0
N_36_74,36.0,74.0
N_36_75,36.0,75.0
N_36_76,36.0,76.0
N_36_77,36.0,77.0
N_36_78,36.0,78.0
N_36_79,36.0,79.0
N_36_8,36.0,8.0
N_36_80,36.0,80.0
N_36_81,36.0,81.0
N_36_82,36.0,82.0
N_36_83,36.0,83.0
N_36_84,36.0,84.0
N_36_85,36.0,85.0
N_36_86,36.0,86.0
N_36_87,36.0,87.0
N_36_88,36.0,88.0
N_36_89,36.0,89.0
N_36_9,36.0,9.0
N_36_90,36.0,90.0
N_36_91,36.0,91.0
N_36_92,36.0,92.0
N_36_93,36.0,93.0
N_36_94,36.0,94.0
N_36_95,36.0,95.0
